object_id,name,category,train_freq,rot_sym,rot_naive,trans_cm,size_rel
2211,handbag_039,handbag,85,104.9714,104.9714,7.1630,0.0349
3257,pear_012,pear,53,9.7436,76.0643,3.1761,0.0212
4535,thermometer_001,thermometer,57,26.4734,26.4734,7.4386,0.0176
3802,red_wine_glass_010,red_wine_glass,81,8.5870,178.7687,4.0064,0.0050
3343,pillow_011,pillow,126,28.5627,28.5627,206.5427,0.0261
5130,waffle_015,waffle,70,7.4896,49.0979,4.3036,0.0290
5260,watermelon_028,watermelon,81,39.4934,39.4934,1.9166,0.0199
4379,sushi_031,sushi,52,117.5558,117.5558,26.5195,0.0322
4534,teddy_bear_010,teddy_bear,96,32.1012,32.1012,36.3894,0.1724
3305,pie_005,pie,77,14.2890,64.7864,4.2514,0.0170
2109,hamburger_050,hamburger,96,7.6132,36.2657,4.0149,0.0443
3495,pizza_027,pizza,71,10.1076,16.8018,1.0908,0.0507
776,bun_007,bun,83,159.9800,160.9167,5.6637,0.0204
1192,clock_011,clock,90,112.3885,112.3885,18.3060,0.0112
3305,pie_005,pie,77,168.9956,171.9244,9.8701,0.0119
4821,toy_boat_056,toy_boat,76,44.2063,44.2063,12.8230,0.0323
5344,yam_032,yam,86,2.8968,113.2943,1.4221,0.0190
3037,orange_022,orange,60,20.7585,68.8606,1.2658,0.0101
742,bucket_noodle_011,bucket_noodle,113,29.2662,124.7624,62.1302,0.0323
2507,laundry_detergent_004,laundry_detergent,91,13.0972,13.0972,2.3775,0.0210
2029,hair_dryer_029,hair_dryer,114,135.1847,135.1847,18.0416,0.0720
5115,vase_015,vase,70,5.9977,73.3142,0.6530,0.0213
4431,table_013,table,93,164.0108,164.0108,17.8259,0.1176
3622,potato_014,potato,46,166.5317,166.5316,3.2001,0.0169
3778,red_jujube_002,red_jujube,28,29.8680,166.8225,3.5374,0.0247
1942,glasses_001,glasses,80,25.7333,25.7333,6.8806,0.0371
4096,shoe_037,shoe,91,172.2569,172.2569,11.0105,0.0406
4904,toy_car_012,toy_car,69,88.1964,88.1964,22.8657,0.0199
2168,hand_cream_012,hand_cream,39,73.0540,73.0540,4.8882,0.0734
1307,corn_008,corn,70,160.6169,177.9243,2.5960,0.0165
776,bun_007,bun,83,16.9808,17.1391,2.0644,0.0181
2247,hat_022,hat,57,153.9413,153.9413,3.9215,0.0428
2401,insole_002,insole,66,175.6520,175.6520,17.1384,0.0271
133,backpack_032,backpack,73,160.0307,160.0307,4.7174,0.0240
4611,tissue_030,tissue,74,4.5045,179.5183,5.3320,0.0287
3086,oyster_023,oyster,101,11.1479,11.1479,1.1243,0.0316
221,banana_039,banana,35,98.5047,98.5046,8.9550,0.0755
1469,doll_001,doll,94,163.9734,163.9734,16.4888,0.0428
1841,fire_extinguisher_001,fire_extinguisher,103,123.3131,123.3131,23.0413,0.0264
4391,sweet_potato_001,sweet_potato,57,12.1958,51.6464,3.5641,0.0334
1469,doll_001,doll,94,176.4279,176.4279,5.1396,0.0243
1892,fork_002,fork,66,120.3226,120.3226,35.2463,0.0717
196,banana_005,banana,83,21.6910,21.6910,4.4310,0.0279
4506,teapot_016,teapot,108,7.3936,7.3936,0.6494,0.0253
2298,haw_thorn_046,haw_thorn,37,13.7919,48.0686,11.2948,0.1262
4286,steamed_bun_041,steamed_bun,78,9.9338,10.2168,0.6017,0.0141
1251,coconut_012,coconut,83,9.5820,101.6793,5.6438,0.0193
4047,shaomai_006,shaomai,69,14.1243,110.2889,3.2343,0.0149
345,book_025,book,95,16.8505,177.0570,9.0429,0.0397
183,bamboo_shoots_029,bamboo_shoots,104,138.1978,141.6398,3.9606,0.0554
3188,peach_005,peach,81,23.4019,94.4741,4.5031,0.0176
4580,timer_017,timer,61,4.5252,4.5252,14.4535,0.0624
1026,cheese_030,cheese,83,90.1062,138.4881,6.1947,0.0469
3291,picnic_basket_002,picnic_basket,106,46.3696,46.3696,17.0256,0.0276
756,bucket_noodle_026,bucket_noodle,63,6.6929,6.6929,1.8322,0.0575
2029,hair_dryer_029,hair_dryer,114,174.9667,174.9667,1.9638,0.0184
1485,doll_017,doll,45,52.2087,52.2087,3.2776,0.0271
1896,frisbee_003,frisbee,108,5.0038,17.5019,3.4724,0.0291
1819,facial_cream_008,facial_cream,89,4.5365,177.2354,1.3591,0.0261
2211,handbag_039,handbag,85,34.0930,34.0930,4.2322,0.0296
2367,house_011,house,35,147.3414,147.3414,16.0997,0.0310
3512,plant_013,plant,57,62.2510,173.2778,6.2348,0.0365
225,banana_043,banana,69,15.2548,15.2548,2.8294,0.0265
2503,laptop_004,laptop,107,9.0559,9.0558,5.9406,0.0195
5254,watermelon_012,watermelon,91,23.2170,23.2170,10.9695,0.0070
2703,magnet_004,magnet,30,30.5880,61.0070,1.5787,0.0629
2589,lipstick_008,lipstick,57,6.5438,167.3416,5.4442,0.1289
1469,doll_001,doll,94,40.5082,40.5082,3.7887,0.0271
4048,shaomai_007,shaomai,50,14.4053,18.6206,23.4107,0.0658
1552,doll_085,doll,133,18.1686,18.1686,16.8930,0.0753
4036,shampoo_032,shampoo,95,10.3817,10.3817,8.0934,0.0332
3564,pomegranate_049,pomegranate,96,29.1122,154.0624,1.9942,0.0181
2113,hamburger_054,hamburger,49,14.0884,76.8107,6.3241,0.0214
1307,corn_008,corn,70,176.1906,176.4680,6.0475,0.0147
767,bumbag_007,bumbag,104,141.0197,174.2133,10.7061,0.0182
2060,hairpin_023,hairpin,39,109.7346,109.7346,3.0800,0.0674
1192,clock_011,clock,90,48.5712,48.5712,11.5746,0.0417
3342,pillow_010,pillow,129,2.3856,178.9387,8.1690,0.0371
1690,dustbin_005,dustbin,111,170.8187,170.8187,4.8474,0.0201
4345,suitcase_006,suitcase,104,14.2644,14.2644,4.4707,0.0520
2216,handbag_044,handbag,109,61.9043,61.9043,29.5907,0.0326
2949,mushroom_046,mushroom,35,85.9280,177.6908,34.0394,0.0932
2216,handbag_044,handbag,109,165.8762,165.8762,12.9334,0.0233
3134,pan_003,pan,128,137.0087,137.0087,8.3199,0.0386
3134,pan_003,pan,128,133.7783,133.7783,9.1906,0.0404
1892,fork_002,fork,66,177.5421,177.5421,12.2192,0.1193
5188,wallet_042,wallet,101,167.0052,167.0052,6.1222,0.0610
205,banana_014,banana,93,176.5679,176.5679,3.5778,0.0263
3622,potato_014,potato,46,12.8196,12.8196,3.8217,0.0288
3134,pan_003,pan,128,27.7155,27.7155,4.0187,0.0078
3144,pancake_009,pancake,70,2.6530,152.4320,4.9291,0.0280
1889,flute_001,flute,91,33.1607,33.1607,3.3648,0.0536
1470,doll_002,doll,133,9.4484,9.4484,2.2648,0.0152
2120,hami_melon_004,hami_melon,76,16.2776,27.8217,2.8068,0.0175
3036,orange_021,orange,121,40.5574,165.8253,6.2565,0.0213
2863,monitor_004,monitor,86,15.4377,15.4377,8.5093,0.0674
4729,toy_animals_013,toy_animals,137,153.7511,153.7511,11.2929,0.0275
3378,pineapple_008,pineapple,86,76.9192,98.1967,3.3797,0.0218
1676,durian_021,durian,117,26.4635,26.4635,5.0782,0.0254
3059,ornaments_001,ornaments,101,121.4059,121.4059,41.3146,0.0858
1593,drawing_008,drawing,115,50.3603,129.8716,6.3483,0.0499
946,carrot_012,carrot,110,5.4702,57.2941,7.4169,0.0075
2109,hamburger_050,hamburger,96,8.2881,79.0713,4.9816,0.0078
3564,pomegranate_049,pomegranate,96,5.1767,111.9636,1.0871,0.0222
838,cake_008,cake,58,86.5770,86.5770,7.8728,0.0681
1892,fork_002,fork,66,129.3742,129.3742,30.3709,0.0433
616,bread_180,bread,85,135.1475,170.4421,10.2691,0.0185
2667,lotus_root_011,lotus_root,80,32.4711,34.3540,17.5561,0.0384
2120,hami_melon_004,hami_melon,76,92.7890,106.4175,5.1415,0.0406
5138,waffle_023,waffle,37,9.3545,89.5845,1.8599,0.0147
616,bread_180,bread,85,36.3556,164.7354,4.8619,0.0207
133,backpack_032,backpack,73,173.1191,173.1191,12.1210,0.0302
5227,walnut_030,walnut,47,36.1503,36.1503,9.2061,0.0649
4904,toy_car_012,toy_car,69,24.5407,24.5407,2.4319,0.0309
3383,pineapple_013,pineapple,128,5.9453,174.4474,3.5896,0.0307
469,boxed_beverage_006,boxed_beverage,91,6.6507,178.7879,5.9358,0.0154
2309,helmet_007,helmet,68,18.2036,18.2036,4.5049,0.0237
4359,sushi_011,sushi,103,163.5184,163.5184,3.3768,0.0445
4611,tissue_030,tissue,74,177.5979,177.5979,4.5550,0.0472
1739,egg_036,egg,49,171.1439,177.4598,3.3810,0.0700
2029,hair_dryer_029,hair_dryer,114,163.9355,163.9355,6.3573,0.0444
1661,durian_006,durian,78,131.6255,131.6255,1.4518,0.0180
3059,ornaments_001,ornaments,101,13.4499,13.4499,2.8684,0.0357
2211,handbag_039,handbag,85,106.9526,106.9526,1.4820,0.0276
2211,handbag_039,handbag,85,45.6955,45.6955,5.2168,0.0203
1485,doll_017,doll,45,45.0094,45.0094,11.4759,0.0356
4528,teddy_bear_004,teddy_bear,94,117.0383,117.0383,20.5097,0.0230
203,banana_012,banana,73,174.2886,174.2886,5.1228,0.0518
2886,mouse_003,mouse,90,2.7993,2.7993,13.2930,0.0470
718,brussels_sprout_004,brussels_sprout,45,41.7560,171.5166,11.8933,0.0489
5191,wallet_045,wallet,109,36.4052,36.4052,17.2448,0.0066
3371,pineapple_001,pineapple,103,107.0347,179.7869,0.6412,0.0191
2846,medicine_bottle_061,medicine_bottle,49,3.1676,142.9328,4.4923,0.0182
133,backpack_032,backpack,73,85.3319,85.3319,8.8178,0.0123
4534,teddy_bear_010,teddy_bear,96,137.1966,137.1966,9.4173,0.0221
5332,yam_020,yam,96,9.6341,41.9518,6.2069,0.0181
4539,thermos_004,thermos,82,7.1556,7.1556,5.6456,0.0563
4431,table_013,table,93,167.1819,167.1819,4.9581,0.0273
1176,chocolates_012,chocolates,43,9.1382,9.1381,10.6486,0.0494
51,apple_014,apple,69,7.6391,87.5419,6.4728,0.0225
5082,umbrella_002,umbrella,116,3.6774,138.0345,0.7323,0.0335
4074,shoe_015,shoe,101,150.2988,150.2988,12.8182,0.0337
650,broccoli_003,broccoli,63,6.0925,150.4223,0.6458,0.0126
4391,sweet_potato_001,sweet_potato,57,3.2066,158.1247,2.5342,0.0209
1346,cucumber_017,cucumber,65,169.6172,173.4718,31.5055,0.0765
4345,suitcase_006,suitcase,104,6.9077,6.9077,4.7009,0.0258
211,banana_023,banana,63,53.3231,53.3231,1.2981,0.0190
4379,sushi_031,sushi,52,27.2728,27.2729,9.1132,0.0168
4587,tissue_002,tissue,65,9.6650,173.4711,2.2864,0.0320
1367,cup_005,cup,54,23.8868,23.8868,5.0120,0.0196
2298,haw_thorn_046,haw_thorn,37,24.2393,30.1533,4.4808,0.0171
756,bucket_noodle_026,bucket_noodle,63,3.4120,153.9901,3.7439,0.0322
3378,pineapple_008,pineapple,86,3.0608,113.3439,1.5804,0.0205
221,banana_039,banana,35,128.5221,128.5221,23.1624,0.0281
5352,zongzi_005,zongzi,53,171.0607,171.0607,6.2360,0.0223
4359,sushi_011,sushi,103,6.8927,6.8927,5.4163,0.0133
465,boxed_beverage_002,boxed_beverage,86,3.3055,176.7564,2.4823,0.0171
5130,waffle_015,waffle,70,32.0190,98.6088,17.9176,0.1067
1261,coconut_022,coconut,104,6.2127,156.5372,4.6853,0.0154
5332,yam_020,yam,96,6.7183,36.2775,3.5823,0.0386
2703,magnet_004,magnet,30,116.6752,173.7883,11.9402,0.1026
3188,peach_005,peach,81,9.7404,20.5033,5.7302,0.0056
2067,hamburger_002,hamburger,67,4.8896,4.8896,7.1782,0.0053
4202,speaker_001,speaker,100,74.3748,74.3748,2.1302,0.0448
1192,clock_011,clock,90,166.0007,166.0007,24.5655,0.0627
133,backpack_032,backpack,73,0.7723,0.7723,3.3776,0.0151
4197,spanner_002,spanner,67,5.4173,5.4173,9.6429,0.0072
610,bread_174,bread,87,137.6678,177.2100,4.3937,0.0413
1129,china_001,china,90,170.8139,170.8140,3.6878,0.0629
1945,glasses_004,glasses,113,23.5860,23.5860,3.3079,0.0664
1261,coconut_022,coconut,104,8.5294,103.4394,3.1942,0.0127
3802,red_wine_glass_010,red_wine_glass,81,29.6392,159.1876,8.5810,0.0284
2247,hat_022,hat,57,102.3422,102.3422,7.9241,0.0636
3622,potato_014,potato,46,105.8689,105.8689,10.5981,0.0323
1098,chili_003,chili,67,28.1594,50.2440,5.5393,0.0200
4074,shoe_015,shoe,101,175.3686,175.3686,9.8316,0.0172
3512,plant_013,plant,57,44.6375,84.8738,7.0211,0.0444
1947,glasses_case_001,glasses_case,105,5.6488,5.6488,5.3274,0.0495
1003,cheese_003,cheese,66,36.1261,172.0228,9.2954,0.0133
4857,toy_bus_029,toy_bus,79,179.3948,179.3948,5.7800,0.0789
4241,squash_032,squash,87,168.6255,168.6476,3.0270,0.0287
1455,dish_005,dish,92,5.7456,112.7303,8.2662,0.0357
1892,fork_002,fork,66,148.0333,148.0333,39.3018,0.0896
4313,strawberry_002,strawberry,53,11.9435,24.5555,9.8795,0.0586
334,book_011,book,107,56.3472,56.3472,10.4872,0.0234
2503,laptop_004,laptop,107,2.6793,2.6793,14.2330,0.0752
2694,lotus_root_040,lotus_root,37,71.0280,71.4226,2.3041,0.0339
2197,handbag_024,handbag,151,7.3095,176.1853,3.8102,0.0191
4352,sushi_004,sushi,90,42.0653,42.0653,12.5562,0.0305
1896,frisbee_003,frisbee,108,1.9462,21.3679,2.1776,0.0386
1676,durian_021,durian,117,71.6408,71.6408,25.5925,0.0415
742,bucket_noodle_011,bucket_noodle,113,2.9364,37.4287,2.6139,0.0319
4967,toy_plane_022,toy_plane,50,79.5441,79.5441,19.5196,0.0461
1873,flower_pot_007,flower_pot,91,175.7480,175.7480,9.4995,0.0400
1524,doll_057,doll,51,4.6022,4.6022,13.3619,0.0990
502,bread_039,bread,76,168.3957,168.3957,40.8677,0.0566
1945,glasses_004,glasses,113,145.6821,145.6821,2.7770,0.0281
3291,picnic_basket_002,picnic_basket,106,34.6862,145.7540,5.1509,0.1026
1261,coconut_022,coconut,104,19.0108,159.1362,6.9634,0.0207
3059,ornaments_001,ornaments,101,173.0744,173.0744,5.3784,0.0110
2886,mouse_003,mouse,90,12.2631,12.2631,61.3594,0.0218
1889,flute_001,flute,91,79.2513,79.2513,3.0972,0.0244
2525,lemon_013,lemon,49,9.1992,60.1825,2.4557,0.0109
1294,conch_025,conch,46,123.7892,123.7892,8.0590,0.0188
211,banana_023,banana,63,160.5548,160.5548,6.3605,0.0752
2514,lemon_002,lemon,29,170.4558,174.9066,1.0944,0.0252
5191,wallet_045,wallet,109,27.3642,27.3642,2.5173,0.0419
2838,medicine_bottle_053,medicine_bottle,60,1.6297,98.7799,8.0126,0.0443
4252,starfish_007,starfish,109,9.3789,9.3789,7.5829,0.0265
1217,clock_037,clock,72,147.8950,147.8950,2.6896,0.0510
3051,orange_036,orange,59,23.4545,81.0909,4.2450,0.0112
3051,orange_036,orange,59,130.5631,135.8594,4.4933,0.0163
2367,house_011,house,35,55.1407,55.1407,4.8433,0.0148
2037,hair_dryer_037,hair_dryer,73,42.3294,42.3294,2.4907,0.0073
1542,doll_075,doll,50,166.2092,166.2092,4.0831,0.0566
3512,plant_013,plant,57,37.3977,60.4344,0.7083,0.0110
1552,doll_085,doll,133,67.8661,67.8661,9.5577,0.0347
4414,sweet_potato_024,sweet_potato,68,63.9047,63.9047,8.3193,0.0695
4431,table_013,table,93,164.4741,164.4741,18.1496,0.0104
453,box_070,box,73,79.9220,131.4903,21.3885,0.0416
3342,pillow_010,pillow,129,56.8197,56.8197,6.9364,0.0139
1630,dumbbell_015,dumbbell,51,28.0780,64.2510,10.8649,0.0362
1446,dinosaur_031,dinosaur,59,167.5420,167.5420,3.0082,0.0165
1470,doll_002,doll,133,87.5528,87.5528,14.8624,0.0337
4271,steamed_bun_017,steamed_bun,77,66.5429,124.2132,1.2627,0.0190
205,banana_014,banana,93,176.3780,176.3780,8.9601,0.0123
3051,orange_036,orange,59,6.1257,92.8545,0.6595,0.0164
1176,chocolates_012,chocolates,43,90.7157,90.7157,50.5699,0.0655
767,bumbag_007,bumbag,104,9.2185,9.2185,9.6900,0.0403
3037,orange_022,orange,60,136.9628,144.3116,2.5749,0.0178
1049,cherry_007,cherry,49,17.4738,17.4738,7.5127,0.0718
685,broccolini_009,broccolini,88,19.7321,163.0639,5.1518,0.0161
4449,table_tennis_bat_003,table_tennis_bat,78,2.7776,179.9441,0.4219,0.0126
3802,red_wine_glass_010,red_wine_glass,81,81.7509,81.8023,40.3468,0.0323
2333,hot_dog_066,hot_dog,55,138.5495,138.5495,4.3584,0.0263
5316,yam_003,yam,91,121.3033,132.9864,8.1435,0.0494
5093,umbrella_013,umbrella,101,9.7525,46.0102,2.4580,0.0218
2614,litchi_025,litchi,25,91.3618,157.9365,38.6390,0.2407
4699,tooth_paste_013,tooth_paste,96,18.4010,174.2435,4.2925,0.0437
1219,clock_039,clock,91,45.5697,45.5697,81.3505,0.0597
946,carrot_012,carrot,110,4.7736,140.3235,3.6486,0.0409
3059,ornaments_001,ornaments,101,8.1584,8.1584,4.1490,0.0493
4286,steamed_bun_041,steamed_bun,78,104.6231,157.4577,17.2132,0.0417
4489,tape_measure_024,tape_measure,79,16.5282,171.7335,1.8681,0.0070
742,bucket_noodle_011,bucket_noodle,113,56.9101,157.3030,3.7647,0.0025
2309,helmet_007,helmet,68,82.0290,82.0290,8.7495,0.0191
2838,medicine_bottle_053,medicine_bottle,60,5.2056,58.7121,19.8478,0.0431
1942,glasses_001,glasses,80,25.9899,25.9899,13.8852,0.0635
2414,kennel_001,kennel,95,126.2235,126.2235,31.0491,0.0658
4550,thimble_009,thimble,49,88.1554,96.7430,5.3284,0.1919
1965,glasses_case_019,glasses_case,90,16.4633,16.4633,3.1754,0.0562
3378,pineapple_008,pineapple,86,3.4344,156.9167,4.6611,0.0130
745,bucket_noodle_014,bucket_noodle,71,21.4783,114.6879,18.8929,0.0180
5260,watermelon_028,watermelon,81,68.3667,68.3667,3.6660,0.0231
2525,lemon_013,lemon,49,4.6290,145.8681,8.9793,0.0134
2455,kite_010,kite,13,109.1646,109.1646,74.4583,0.2293
776,bun_007,bun,83,173.0519,176.4524,4.7216,0.0176
610,bread_174,bread,87,104.4670,104.4670,8.8282,0.0532
1892,fork_002,fork,66,17.5759,17.5759,11.4201,0.0628
5344,yam_032,yam,86,165.6824,168.4722,3.2821,0.0765
1753,egg_tart_001,egg_tart,58,12.0978,83.2351,2.5643,0.0378
423,box_040,box,89,23.0205,159.7821,8.4958,0.0100
4100,shrimp_003,shrimp,64,135.3104,135.3104,8.6619,0.0652
350,bottle_032,bottle,73,11.3428,14.1503,8.7444,0.0157
1261,coconut_022,coconut,104,119.6643,123.1162,26.3221,0.0382
695,brush_009,brush,68,50.7340,50.7340,4.7927,0.0444
44,apple_007,apple,95,169.2738,175.2133,2.8511,0.0077
2525,lemon_013,lemon,49,175.7039,177.4772,3.3029,0.0251
5254,watermelon_012,watermelon,91,42.2193,42.2193,3.6687,0.0285
1192,clock_011,clock,90,64.0121,64.0121,2.9673,0.0272
3091,oyster_030,oyster,69,36.0309,36.0309,10.4446,0.0484
1192,clock_011,clock,90,147.2765,147.2765,4.7660,0.0307
362,bottle_050,bottle,70,177.0918,178.3111,4.6225,0.0243
3257,pear_012,pear,53,176.6476,178.3877,4.5680,0.0197
51,apple_014,apple,69,15.8579,149.0647,3.8561,0.0108
4699,tooth_paste_013,tooth_paste,96,5.4713,5.4713,6.3455,0.0259
2431,keyboard_002,keyboard,133,177.4076,177.4076,19.3920,0.0085
205,banana_014,banana,93,168.6196,168.6196,1.3567,0.0090
44,apple_007,apple,95,2.9904,98.7874,0.9243,0.0075
1945,glasses_004,glasses,113,167.6070,167.6070,2.6490,0.0247
1176,chocolates_012,chocolates,43,165.8846,165.8846,9.2078,0.1226
3650,potato_043,potato,75,25.9081,25.9081,6.0824,0.0479
4252,starfish_007,starfish,109,175.9202,175.9202,14.7305,0.0182
350,bottle_032,bottle,73,2.2435,96.0504,1.1616,0.0230
1003,cheese_003,cheese,66,8.6512,10.6502,1.3759,0.0546
3866,ricecooker_003,ricecooker,97,30.8559,30.8559,2.2387,0.0492
2120,hami_melon_004,hami_melon,76,35.6879,73.6259,5.3898,0.0828
1615,drum_002,drum,66,105.6469,106.0623,6.2919,0.0457
418,box_035,box,93,16.7870,171.8355,0.9905,0.0128
2109,hamburger_050,hamburger,96,3.0517,64.7671,1.6379,0.0208
2979,nipple_006,nipple,52,7.6441,7.6441,4.7315,0.0486
3134,pan_003,pan,128,18.0563,18.0563,8.6697,0.0243
4359,sushi_011,sushi,103,132.2022,132.2022,7.6105,0.0524
1965,glasses_case_019,glasses_case,90,174.9511,174.9511,17.5106,0.1000
5188,wallet_042,wallet,101,174.1472,174.1472,9.0440,0.0264
1892,fork_002,fork,66,144.7470,144.7470,25.7889,0.0698
3447,pitaya_027,pitaya,88,15.3110,60.9371,10.2948,0.0229
4048,shaomai_007,shaomai,50,102.8552,136.8539,13.0118,0.0380
2216,handbag_044,handbag,109,168.5761,172.0687,58.5865,0.0246
4534,teddy_bear_010,teddy_bear,96,12.5823,12.5823,6.8797,0.0141
1305,corn_006,corn,67,3.9951,161.2729,1.8595,0.0185
4047,shaomai_006,shaomai,69,17.7759,179.7368,15.3779,0.0640
2333,hot_dog_066,hot_dog,55,88.0068,125.3086,42.5469,0.0912
2120,hami_melon_004,hami_melon,76,18.7230,27.2388,56.8250,0.0446
5138,waffle_023,waffle,37,168.0404,168.0668,38.2417,0.0590
3037,orange_022,orange,60,160.2868,165.4671,4.5928,0.0211
3447,pitaya_027,pitaya,88,9.1330,87.6713,9.7111,0.0352
4197,spanner_002,spanner,67,3.3560,3.3560,5.7737,0.0206
812,burrito_006,burrito,88,78.6435,78.6435,11.4643,0.0523
51,apple_014,apple,69,9.5001,126.2942,4.3647,0.0122
4550,thimble_009,thimble,49,41.6344,159.3055,34.3407,0.1076
1310,corn_011,corn,46,55.0972,112.2928,13.1248,0.0217
2886,mouse_003,mouse,90,15.3700,15.3700,7.5864,0.0674
1098,chili_003,chili,67,10.0965,115.7171,10.7838,0.0262
4345,suitcase_006,suitcase,104,23.4088,23.4088,14.8620,0.0260
1475,doll_007,doll,76,63.8606,63.8606,5.6125,0.0302
3343,pillow_011,pillow,126,5.8200,5.8200,6.1294,0.0220
4421,sword_bean_001,sword_bean,24,15.1735,118.4248,8.5472,0.1750
3760,pumpkin_035,pumpkin,82,8.5378,146.5127,0.8560,0.0178
913,candy_038,candy,66,27.5121,27.5121,54.8383,0.0303
469,boxed_beverage_006,boxed_beverage,91,2.8110,177.5547,3.3538,0.0245
3134,pan_003,pan,128,14.1994,14.1994,9.2953,0.0082
1220,clock_040,clock,120,109.9092,109.9092,20.4104,0.0096
946,carrot_012,carrot,110,3.9778,54.4102,8.3346,0.0116
1129,china_001,china,90,179.0057,179.0057,3.7104,0.0147
3091,oyster_030,oyster,69,134.4299,134.4299,140.5072,0.0409
3188,peach_005,peach,81,28.2282,150.1941,2.4473,0.0237
4161,soap_017,soap,51,11.3548,174.3896,15.3744,0.0294
2413,joystick_001,joystick,81,42.9460,42.9460,2.7952,0.0360
4409,sweet_potato_019,sweet_potato,79,2.4670,111.5787,6.2424,0.0077
4857,toy_bus_029,toy_bus,79,72.0258,72.0258,5.5817,0.1082
2211,handbag_039,handbag,85,24.4623,24.4623,19.2221,0.0277
1129,china_001,china,90,24.0197,24.0197,2.7366,0.0374
2029,hair_dryer_029,hair_dryer,114,6.0084,6.0084,2.4535,0.0227
1753,egg_tart_001,egg_tart,58,7.4491,34.1499,5.6088,0.0847
4202,speaker_001,speaker,100,174.7560,174.7560,2.2424,0.0117
51,apple_014,apple,69,1.6287,146.0499,1.9832,0.0162
2420,kettle_003,kettle,77,4.5431,4.5430,4.8912,0.0482
2503,laptop_004,laptop,107,100.9853,100.9853,8.8176,0.0384
1219,clock_039,clock,91,27.9849,27.9849,0.9171,0.0030
776,bun_007,bun,83,17.0216,171.5715,42.0028,0.1355
2979,nipple_006,nipple,52,179.3735,179.3732,43.8430,0.1211
4721,toy_animals_005,toy_animals,95,10.8937,10.8937,4.0771,0.0168
4138,shrimp_041,shrimp,61,177.3746,177.3746,10.5814,0.0686
2414,kennel_001,kennel,95,51.0483,51.0483,9.4763,0.0124
2589,lipstick_008,lipstick,57,176.3218,176.4359,6.1135,0.0305
3802,red_wine_glass_010,red_wine_glass,81,2.4844,134.2382,5.1326,0.0671
4420,sweet_potato_030,sweet_potato,82,113.0993,121.5068,4.3480,0.0151
4161,soap_017,soap,51,3.7060,178.1302,2.2196,0.0371
4535,thermometer_001,thermometer,57,118.9566,118.9566,4.0097,0.0404
2367,house_011,house,35,41.4068,41.4068,4.4014,0.0448
1307,corn_008,corn,70,11.2741,11.2741,2.8023,0.0078
5352,zongzi_005,zongzi,53,15.5877,15.5877,5.9983,0.0376
808,burrito_002,burrito,102,36.3600,173.6893,21.7600,0.0311
4904,toy_car_012,toy_car,69,27.6844,27.6844,1.9668,0.0187
469,boxed_beverage_006,boxed_beverage,91,1.5139,1.5139,0.7891,0.0402
1469,doll_001,doll,94,47.5581,47.5581,12.0374,0.0299
4535,thermometer_001,thermometer,57,170.4273,170.4273,30.8550,0.0189
2401,insole_002,insole,66,42.7783,42.7783,8.9001,0.0534
2868,mooncake_005,mooncake,51,5.7976,129.4553,1.1471,0.0746
4036,shampoo_032,shampoo,95,12.8674,12.8674,15.7666,0.0136
5188,wallet_042,wallet,101,175.7346,175.7346,2.3831,0.0213
3026,orange_011,orange,73,8.7434,54.2965,3.7869,0.0250
3866,ricecooker_003,ricecooker,97,167.1111,167.1111,7.8101,0.0557
3843,remote_control_030,remote_control,69,124.5449,124.5449,3.2888,0.0435
695,brush_009,brush,68,35.6683,35.6683,13.9352,0.0437
1892,fork_002,fork,66,59.0771,59.0771,4.2510,0.0624
4539,thermos_004,thermos,82,73.7763,73.7763,2.8678,0.0133
650,broccoli_003,broccoli,63,6.3112,93.8878,6.1875,0.0138
1408,dice_007,dice,65,93.7669,136.4039,21.2002,0.0748
4263,starfish_018,starfish,81,175.8370,175.8370,28.1361,0.0083
1904,garage_kit_004,garage_kit,69,167.7715,167.7715,3.6304,0.0529
2838,medicine_bottle_053,medicine_bottle,60,22.2495,106.4469,14.9203,0.0416
